11,20,416.04,456.04,39.04,86.26,1,-1,-1,-1
11,22,1380.21,432.18,52.86,130.70,1,-1,-1,-1
11,23,596.23,424.15,17.47,41.02,1,-1,-1,-1
12,1,447.54,441.30,113.12,285.43,1,-1,-1,-1
12,2,1406.75,407.24,175.41,380.29,1,-1,-1,-1
12,3,583.95,447.41,87.97,257.74,1,-1,-1,-1
12,4,1253.19,446.99,37.80,100.30,1,-1,-1,-1
12,5,1512.38,412.79,154.79,360.33,1,-1,-1,-1
12,6,372.78,445.01,40.03,101.51,1,-1,-1,-1
12,7,1085.58,484.28,38.86,110.75,1,-1,-1,-1
12,8,1016.26,430.62,43.79,119.41,1,-1,-1,-1
12,9,915.30,490.82,94.41,104.23,1,-1,-1,-1
12,10,1050.85,483.80,41.57,110.63,1,-1,-1,-1
12,11,928.90,434.04,49.10,107.85,1,-1,-1,-1
12,12,732.76,468.40,38.02,103.79,1,-1,-1,-1
12,14,1099.45,438.60,38.71,107.65,1,-1,-1,-1
12,16,839.26,477.12,45.16,71.48,1,-1,-1,-1
12,20,415.46,455.97,42.13,93.98,1,-1,-1,-1
12,22,1382.83,432.01,53.27,130.81,1,-1,-1,-1
12,23,596.11,423.90,17.52,41.09,1,-1,-1,-1
13,1,449.30,444.49,115.08,288.51,1,-1,-1,-1
13,2,1417.29,410.03,171.34,376.60,1,-1,-1,-1
13,3,584.73,448.46,87.14,255.24,1,-1,-1,-1
13,4,1253.10,446.99,37.75,100.08,1,-1,-1,-1
13,5,1521.88,413.22,151.98,356.70,1,-1,-1,-1
13,6,373.33,445.01,39.83,101.16,1,-1,-1,-1
13,7,1085.82,484.74,38.38,108.88,1,-1,-1,-1
13,8,1016.86,433.04,42.50,116.39,1,-1,-1,-1
13,9,913.67,482.35,99.14,109.31,1,-1,-1,-1
13,10,1051.10,483.85,40.77,108.32,1,-1,-1,-1
13,11,928.10,432.69,50.64,110.94,1,-1,-1,-1
13,14,1099.56,438.85,38.06,106.02,1,-1,-1,-1
13,16,838.49,476.47,45.98,72.40,1,-1,-1,-1
13,17,807.79,470.16,42.40,73.69,1,-1,-1,-1
13,20,416.61,456.61,39.15,87.22,1,-1,-1,-1
13,22,1386.76,432.68,53.48,130.16,1,-1,-1,-1
13,23,596.56,423.84,17.32,40.38,1,-1,-1,-1
14,1,449.42,444.35,119.51,297.61,1,-1,-1,-1
14,2,1430.77,410.43,166.24,369.16,1,-1,-1,-1
14,3,586.07,449.52,87.41,255.65,1,-1,-1,-1
14,4,1253.07,446.99,37.74,100.01,1,-1,-1,-1
14,5,1532.52,413.43,152.87,358.59,1,-1,-1,-1
14,6,372.78,444.34,39.94,101.69,1,-1,-1,-1
14,7,1085.91,484.24,39.54,112.22,1,-1,-1,-1
14,8,1016.69,431.89,43.48,119.34,1,-1,-1,-1
14,9,912.39,483.21,101.56,112.48,1,-1,-1,-1
14,10,1051.98,483.88,41.60,110.78,1,-1,-1,-1
14,11,928.14,432.20,51.20,112.10,1,-1,-1,-1
14,14,1099.75,439.61,37.52,104.05,1,-1,-1,-1
14,16,840.41,476.21,45.89,72.09,1,-1,-1,-1
14,17,807.78,470.04,42.39,73.68,1,-1,-1,-1
14,20,417.23,457.58,37.63,83.66,1,-1,-1,-1
14,22,1388.94,432.92,53.75,130.64,1,-1,-1,-1
14,23,597.08,423.85,17.26,40.12,1,-1,-1,-1
15,1,447.94,442.97,120.91,299.69,1,-1,-1,-1
15,2,1437.13,415.32,167.13,371.71,1,-1,-1,-1
15,3,583.75,447.25,87.82,257.14,1,-1,-1,-1
15,4,1253.32,446.32,37.89,100.65,1,-1,-1,-1
15,5,1539.01,413.54,155.60,361.90,1,-1,-1,-1
15,6,373.15,444.75,40.16,102.56,1,-1,-1,-1
15,7,1084.35,485.38,39.84,112.78,1,-1,-1,-1
15,8,1017.74,432.78,42.26,116.44,1,-1,-1,-1
15,9,912.51,488.16,98.63,109.10,1,-1,-1,-1
15,10,1052.35,483.90,41.80,111.02,1,-1,-1,-1
15,11,928.78,434.01,49.52,107.91,1,-1,-1,-1
15,14,1099.77,437.89,37.42,103.31,1,-1,-1,-1
15,16,839.98,475.44,46.20,72.64,1,-1,-1,-1
15,17,807.67,469.20,41.09,71.58,1,-1,-1,-1
15,20,416.29,455.84,40.82,91.44,1,-1,-1,-1
15,22,1392.12,429.55,54.28,132.21,1,-1,-1,-1
15,23,597.26,423.86,17.27,40.03,1,-1,-1,-1
16,1,448.99,443.07,121.42,299.77,1,-1,-1,-1
16,2,1441.45,411.15,171.66,381.30,1,-1,-1,-1
16,3,584.99,447.05,87.72,257.04,1,-1,-1,-1
16,4,1253.73,446.08,37.97,100.89,1,-1,-1,-1
16,5,1546.24,415.60,160.37,371.03,1,-1,-1,-1
16,6,373.26,445.57,39.63,101.56,1,-1,-1,-1
16,7,1082.97,485.81,40.21,113.66,1,-1,-1,-1
16,8,1017.02,433.10,42.00,116.01,1,-1,-1,-1
16,9,913.69,488.78,97.86,108.41,1,-1,-1,-1
16,10,1052.77,483.92,41.33,109.78,1,-1,-1,-1
16,11,928.81,435.38,48.65,105.67,1,-1,-1,-1
16,14,1100.81,439.25,36.66,101.04,1,-1,-1,-1
16,16,839.87,475.45,46.16,72.57,1,-1,-1,-1
16,17,807.46,469.68,41.83,73.16,1,-1,-1,-1
16,20,416.24,455.89,42.02,94.76,1,-1,-1,-1
16,22,1394.04,427.65,54.73,133.46,1,-1,-1,-1
16,23,597.25,423.63,17.25,39.98,1,-1,-1,-1
17,1,449.83,445.74,120.66,298.42,1,-1,-1,-1
17,2,1454.88,416.17,170.98,375.00,1,-1,-1,-1
17,3,585.10,447.65,88.41,259.00,1,-1,-1,-1
17,4,1252.87,446.65,37.40,99.65,1,-1,-1,-1
17,5,1556.63,419.01,162.07,370.50,1,-1,-1,-1
17,6,372.25,445.89,40.21,103.17,1,-1,-1,-1
17,7,1084.61,485.32,39.98,112.66,1,-1,-1,-1
17,8,1016.97,433.86,41.47,115.20,1,-1,-1,-1
17,9,913.73,489.66,96.37,106.83,1,-1,-1,-1
17,10,1051.49,483.93,41.36,109.96,1,-1,-1,-1
17,11,928.21,435.20,48.88,106.23,1,-1,-1,-1
17,14,1100.06,439.10,37.99,104.90,1,-1,-1,-1
17,16,839.58,474.32,46.76,73.67,1,-1,-1,-1
17,17,808.03,470.51,41.48,72.39,1,-1,-1,-1
17,20,416.09,455.78,42.60,96.06,1,-1,-1,-1
17,22,1395.15,428.32,55.19,135.27,1,-1,-1,-1
18,1,451.62,448.06,119.37,294.55,1,-1,-1,-1
18,2,1463.65,418.79,172.80,373.84,1,-1,-1,-1
18,3,585.99,447.87,88.28,257.75,1,-1,-1,-1
18,4,1252.58,446.87,37.12,99.18,1,-1,-1,-1
18,5,1561.81,422.31,164.31,373.48,1,-1,-1,-1
18,6,371.34,444.68,41.50,107.07,1,-1,-1,-1
18,7,1083.57,483.80,40.59,114.92,1,-1,-1,-1
18,8,1017.27,434.13,41.96,116.91,1,-1,-1,-1
18,9,912.98,488.65,97.34,108.23,1,-1,-1,-1
18,10,1050.63,483.94,41.48,110.69,1,-1,-1,-1
18,11,928.93,435.13,48.44,105.13,1,-1,-1,-1
18,14,1099.23,438.38,38.94,107.62,1,-1,-1,-1
18,16,839.72,474.07,46.45,73.24,1,-1,-1,-1
18,17,808.05,470.49,41.41,72.28,1,-1,-1,-1
18,20,416.65,457.47,42.49,96.31,1,-1,-1,-1
18,22,1397.69,427.78,55.40,135.78,1,-1,-1,-1
19,1,452.80,450.25,119.78,292.38,1,-1,-1,-1
19,2,1468.62,413.78,178.79,382.68,1,-1,-1,-1
19,3,586.14,447.30,89.26,259.92,1,-1,-1,-1
19,4,1252.51,446.95,36.96,99.01,1,-1,-1,-1
19,5,1569.14,424.88,168.29,379.14,1,-1,-1,-1
19,6,372.05,444.22,41.18,105.92,1,-1,-1,-1
19,7,1083.62,483.89,40.60,115.10,1,-1,-1,-1
19,8,1018.12,434.21,40.66,113.59,1,-1,-1,-1
19,9,912.21,488.27,99.34,110.74,1,-1,-1,-1
19,10,1050.15,483.94,41.83,111.62,1,-1,-1,-1
19,11,927.87,435.10,48.95,106.10,1,-1,-1,-1
19,14,1099.02,438.11,39.07,108.01,1,-1,-1,-1
19,16,839.05,473.31,47.14,74.41,1,-1,-1,-1
19,17,806.25,469.32,41.47,72.04,1,-1,-1,-1
19,20,416.71,456.51,42.62,97.16,1,-1,-1,-1
20,1,454.94,452.36,120.48,292.21,1,-1,-1,-1
20,2,1472.46,416.50,178.55,378.74,1,-1,-1,-1
20,3,586.87,444.44,91.56,264.68,1,-1,-1,-1
20,4,1252.02,446.99,37.15,99.62,1,-1,-1,-1
20,5,1575.66,427.14,170.30,381.21,1,-1,-1,-1
20,6,372.31,444.71,41.10,105.45,1,-1,-1,-1
20,7,1082.90,483.92,40.77,115.81,1,-1,-1,-1
20,8,1017.60,433.54,40.50,113.01,1,-1,-1,-1
20,9,913.12,488.78,98.35,109.71,1,-1,-1,-1
20,10,1049.77,483.29,42.39,113.28,1,-1,-1,-1
20,11,928.10,436.41,48.56,105.15,1,-1,-1,-1
20,14,1099.43,438.01,38.81,107.48,1,-1,-1,-1
20,16,838.88,473.11,47.22,74.54,1,-1,-1,-1
20,17,806.24,469.74,41.39,71.29,1,-1,-1,-1
20,20,416.24,457.48,40.37,91.52,1,-1,-1,-1
21,1,455.10,449.82,123.26,298.10,1,-1,-1,-1
21,2,1478.45,415.56,180.61,380.47,1,-1,-1,-1
21,3,589.21,444.68,92.87,265.82,1,-1,-1,-1
21,4,1251.20,447.00,37.21,99.85,1,-1,-1,-1
21,5,1592.49,425.36,169.96,386.50,1,-1,-1,-1
21,6,372.38,444.89,41.13,105.26,1,-1,-1,-1
21,7,1084.46,483.29,40.46,114.10,1,-1,-1,-1
21,8,1017.77,433.29,40.38,112.81,1,-1,-1,-1
21,9,913.96,483.67,99.63,111.29,1,-1,-1,-1
21,10,1049.76,483.70,42.35,113.24,1,-1,-1,-1
21,11,926.90,434.89,50.33,108.83,1,-1,-1,-1
21,14,1099.13,437.31,38.97,107.92,1,-1,-1,-1
21,17,806.11,469.66,41.28,71.10,1,-1,-1,-1
21,20,415.62,458.53,39.67,89.28,1,-1,-1,-1
21,23,596.20,423.91,17.70,40.93,1,-1,-1,-1
22,1,457.09,449.49,120.39,292.42,1,-1,-1,-1
22,2,1485.28,416.53,184.23,383.08,1,-1,-1,-1
22,3,596.48,453.34,91.12,257.01,1,-1,-1,-1
22,4,1250.83,447.00,36.70,98.62,1,-1,-1,-1
22,5,1600.92,417.47,169.79,391.05,1,-1,-1,-1
22,6,372.10,444.96,41.09,105.17,1,-1,-1,-1
22,7,1084.13,483.71,40.22,113.42,1,-1,-1,-1
22,8,1017.17,433.18,40.32,112.76,1,-1,-1,-1
22,9,913.37,486.36,99.95,111.87,1,-1,-1,-1
22,10,1052.26,485.19,41.28,110.57,1,-1,-1,-1
22,11,926.45,433.67,51.02,110.19,1,-1,-1,-1
22,14,1099.22,437.71,38.62,106.76,1,-1,-1,-1
22,20,415.71,460.25,39.47,88.45,1,-1,-1,-1
22,23,596.92,423.95,17.51,40.31,1,-1,-1,-1
22,29,1418.43,441.83,42.82,118.91,1,-1,-1,-1
23,1,459.22,451.33,118.44,288.86,1,-1,-1,-1
23,2,1485.57,414.26,185.03,382.06,1,-1,-1,-1
23,3,592.93,447.32,93.03,260.27,1,-1,-1,-1
23,4,1250.78,446.34,37.01,99.48,1,-1,-1,-1
23,5,1605.29,413.12,171.37,400.53,1,-1,-1,-1
23,6,371.83,444.33,40.76,104.47,1,-1,-1,-1
23,7,1083.73,484.54,40.03,113.17,1,-1,-1,-1
23,8,1017.33,433.13,40.19,112.76,1,-1,-1,-1
23,9,912.77,488.06,97.52,108.79,1,-1,-1,-1
23,10,1053.59,483.76,41.47,111.54,1,-1,-1,-1
23,11,926.27,433.60,51.02,110.19,1,-1,-1,-1
23,14,1099.24,437.87,38.52,106.31,1,-1,-1,-1
23,20,416.40,460.88,39.42,87.47,1,-1,-1,-1
23,23,596.60,423.96,17.24,39.43,1,-1,-1,-1
23,29,1422.41,437.67,45.42,124.74,1,-1,-1,-1
24,1,459.44,446.67,122.11,298.83,1,-1,-1,-1
24,2,1497.51,411.41,189.46,390.21,1,-1,-1,-1
24,3,590.98,443.78,95.63,265.42,1,-1,-1,-1
24,4,1250.61,446.09,36.80,99.15,1,-1,-1,-1
24,5,1615.52,414.08,167.94,400.80,1,-1,-1,-1
24,6,371.92,444.09,40.91,104.86,1,-1,-1,-1
24,7,1082.92,484.19,40.60,115.05,1,-1,-1,-1
24,8,1018.09,433.10,40.08,112.78,1,-1,-1,-1
24,9,910.58,488.72,97.15,108.26,1,-1,-1,-1
24,10,1051.38,483.23,41.66,112.55,1,-1,-1,-1
24,11,924.51,443.99,59.46,127.91,1,-1,-1,-1
24,14,1098.47,437.93,38.72,106.79,1,-1,-1,-1
24,20,416.59,460.43,40.22,88.45,1,-1,-1,-1
24,23,597.12,423.96,17.19,39.11,1,-1,-1,-1
24,29,1422.50,434.24,47.98,129.45,1,-1,-1,-1
25,1,459.41,446.90,123.63,303.17,1,-1,-1,-1
25,2,1507.27,408.38,190.60,394.55,1,-1,-1,-1
25,3,590.39,441.80,96.25,266.05,1,-1,-1,-1
25,4,1250.37,446.66,37.09,99.69,1,-1,-1,-1
25,5,1627.84,409.90,168.82,410.57,1,-1,-1,-1
25,6,371.78,444.66,40.66,104.34,1,-1,-1,-1
25,7,1083.43,486.03,39.87,113.13,1,-1,-1,-1
25,8,1018.11,431.76,40.57,114.13,1,-1,-1,-1
25,9,912.94,489.62,95.33,105.41,1,-1,-1,-1
25,10,1050.90,483.03,41.00,110.96,1,-1,-1,-1
25,11,924.18,445.00,60.31,129.74,1,-1,-1,-1
25,14,1099.39,435.98,39.01,107.63,1,-1,-1,-1
25,20,413.30,460.91,41.92,91.46,1,-1,-1,-1
25,23,597.15,423.91,17.14,38.98,1,-1,-1,-1
25,29,1423.72,432.46,49.03,130.29,1,-1,-1,-1
26,1,460.62,449.61,122.34,299.56,1,-1,-1,-1
26,2,1516.94,401.99,193.01,405.33,1,-1,-1,-1
26,3,590.03,439.74,97.37,267.58,1,-1,-1,-1
26,4,1250.75,446.88,36.93,99.23,1,-1,-1,-1
26,5,1637.33,405.73,164.22,406.38,1,-1,-1,-1
26,6,371.46,444.88,40.43,104.14,1,-1,-1,-1
26,7,1083.92,486.07,39.67,113.05,1,-1,-1,-1
26,8,1015.49,434.55,40.07,112.67,1,-1,-1,-1
26,9,913.40,489.95,95.53,105.01,1,-1,-1,-1
26,10,1050.24,482.96,41.04,111.66,1,-1,-1,-1
26,14,1098.89,436.56,39.52,109.26,1,-1,-1,-1
26,20,413.79,460.43,42.41,91.94,1,-1,-1,-1
26,23,597.33,423.18,17.23,38.97,1,-1,-1,-1
26,29,1425.36,433.33,49.52,129.03,1,-1,-1,-1
27,1,463.65,449.99,121.91,298.12,1,-1,-1,-1
27,2,1524.31,395.69,198.41,419.77,1,-1,-1,-1
27,3,594.53,442.27,97.66,266.16,1,-1,-1,-1
27,4,1251.01,446.96,36.67,98.40,1,-1,-1,-1
27,5,1648.61,406.13,158.91,398.66,1,-1,-1,-1
27,6,371.78,444.30,40.15,103.40,1,-1,-1,-1
27,7,1083.30,486.08,39.21,112.35,1,-1,-1,-1
27,8,1014.43,438.27,38.67,107.47,1,-1,-1,-1
27,9,913.46,488.07,97.15,106.21,1,-1,-1,-1
27,10,1049.76,482.94,41.53,113.24,1,-1,-1,-1
27,14,1098.82,436.13,39.46,109.22,1,-1,-1,-1
27,20,412.07,461.54,42.46,91.45,1,-1,-1,-1
27,23,597.38,423.05,17.18,38.85,1,-1,-1,-1
27,29,1428.22,434.47,50.43,127.72,1,-1,-1,-1
28,1,467.15,450.78,122.89,300.85,1,-1,-1,-1
28,2,1534.02,394.60,199.15,429.10,1,-1,-1,-1
28,3,595.13,442.61,99.32,268.89,1,-1,-1,-1
28,4,1250.61,446.99,36.91,98.75,1,-1,-1,-1
28,5,1660.98,402.36,157.21,398.24,1,-1,-1,-1
28,6,371.97,444.09,40.58,104.45,1,-1,-1,-1
28,7,1084.65,483.42,39.87,112.75,1,-1,-1,-1
28,8,1014.60,438.98,38.37,105.52,1,-1,-1,-1
28,9,913.60,488.68,97.54,106.00,1,-1,-1,-1
28,10,1049.82,483.59,41.26,112.52,1,-1,-1,-1
28,12,727.13,470.93,40.92,103.09,1,-1,-1,-1
28,14,1098.41,436.64,40.21,111.16,1,-1,-1,-1
28,20,411.77,461.30,42.46,90.58,1,-1,-1,-1
28,29,1430.13,434.99,52.25,129.16,1,-1,-1,-1
29,1,468.99,451.06,120.13,297.26,1,-1,-1,-1
29,2,1548.39,389.71,200.31,441.00,1,-1,-1,-1
29,3,595.18,443.40,98.90,267.92,1,-1,-1,-1
29,4,1250.54,447.00,36.84,98.22,1,-1,-1,-1
29,5,1674.70,406.27,156.26,397.36,1,-1,-1,-1
29,6,371.75,444.01,40.65,104.84,1,-1,-1,-1
29,7,1084.23,482.43,40.64,115.55,1,-1,-1,-1
29,8,1013.82,441.91,37.97,103.50,1,-1,-1,-1
29,9,913.21,488.25,97.89,105.93,1,-1,-1,-1
29,10,1049.67,483.85,40.85,111.57,1,-1,-1,-1
29,12,726.93,471.05,40.92,103.11,1,-1,-1,-1
29,14,1097.58,435.52,40.52,111.88,1,-1,-1,-1
29,16,835.58,469.08,47.95,75.99,1,-1,-1,-1
29,20,411.79,461.19,42.21,89.58,1,-1,-1,-1
29,29,1431.75,435.24,52.92,128.96,1,-1,-1,-1
29,32,671.90,477.60,55.03,173.98,1,-1,-1,-1
30,1,471.02,449.16,120.94,298.50,1,-1,-1,-1
30,2,1563.02,387.24,198.18,444.81,1,-1,-1,-1
30,3,596.98,443.72,98.40,266.86,1,-1,-1,-1
30,4,1250.87,447.01,36.79,98.03,1,-1,-1,-1
30,5,1686.77,405.81,154.65,389.70,1,-1,-1,-1
30,6,371.41,443.98,40.55,104.98,1,-1,-1,-1
30,7,1083.58,484.02,40.61,115.94,1,-1,-1,-1
30,8,1013.09,444.30,37.39,100.78,1,-1,-1,-1
30,9,913.72,488.75,98.69,106.58,1,-1,-1,-1
30,10,1049.85,484.61,40.24,109.88,1,-1,-1,-1
30,14,1097.74,435.76,40.35,111.48,1,-1,-1,-1
30,16,836.48,468.91,47.99,76.04,1,-1,-1,-1
30,20,413.14,460.48,42.77,89.87,1,-1,-1,-1
30,29,1433.85,435.39,52.65,127.47,1,-1,-1,-1
30,32,671.80,480.03,54.93,173.53,1,-1,-1,-1
31,1,476.52,449.76,118.27,294.34,1,-1,-1,-1
31,2,1577.53,389.60,197.19,448.68,1,-1,-1,-1
31,3,599.18,444.51,97.72,265.12,1,-1,-1,-1
31,4,1250.72,447.01,36.67,97.30,1,-1,-1,-1
31,5,1696.45,397.70,166.27,413.33,1,-1,-1,-1
31,6,371.50,443.97,40.73,105.69,1,-1,-1,-1
31,7,1083.75,484.65,40.40,115.43,1,-1,-1,-1
31,8,1011.12,441.76,40.61,109.29,1,-1,-1,-1
31,9,914.10,488.94,97.96,105.50,1,-1,-1,-1
31,10,1049.62,484.23,40.62,110.58,1,-1,-1,-1
31,14,1097.41,436.51,41.08,113.28,1,-1,-1,-1
31,16,836.29,468.57,48.08,76.18,1,-1,-1,-1
31,20,410.01,458.22,45.64,96.58,1,-1,-1,-1
